The Dark Knight,"Action, Crime, Drama","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham","Christopher Nolan","Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine",2008,0,9.0,1791916,10,11.0
WALL·E,"Animation, Adventure, Family","In the distant future","Andrew Stanton","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard",2008,0,8.4,776897,10,11.0
Gran Torino,"Drama","Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor","Clint Eastwood","Clint Eastwood, Bee Vang, Christopher Carley, Ahney Her",2008,0,8.2,595779,10,11.0
Slumdog Millionaire,"Drama","A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""","Danny Boyle","Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor",2008,0,8.0,677044,10,11.0
Iron Man,"Action, Adventure, Sci-Fi","After being held captive in an Afghan cave","Jon Favreau","Robert Downey Jr., Gwyneth Paltrow, Terrence Howard, Jeff Bridges",2008,0,7.9,737719,10,11.0
In Bruges,"Comedy, Crime, Drama","Guilt-stricken after a job gone wrong","Martin McDonagh","Colin Farrell, Brendan Gleeson, Ciarán Hinds, Elizabeth Berrington",2008,0,7.9,322536,10,11.0
Taken,"Action, Thriller","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter","Pierre Morel","Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",2008,0,7.8,502961,10,11.0
The Curious Case of Benjamin Button,"Drama, Fantasy, Romance","Tells the story of Benjamin Button","David Fincher","Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",2008,0,7.8,485075,10,11.0
Changeling,"Biography, Drama, Mystery","A grief-stricken mother takes on the LAPD to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child","Clint Eastwood","Angelina Jolie, Colm Feore, Amy Ryan, Gattlin Griffith",2008,0,7.8,206793,10,11.0
The Boy in the Striped Pyjamas,"Drama, War","Set during WWII","Mark Herman","Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien",2008,0,7.8,144614,10,11.0
Seven Pounds,"Drama, Romance","A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.","Gabriele Muccino","Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy",2008,0,7.7,245144,10,11.0
The Hurt Locker,"Drama, History, Thriller","During the Iraq War","Kathryn Bigelow","Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce",2008,0,7.6,352023,10,11.0
Kung Fu Panda,"Animation, Action, Adventure","The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance: However","Mark Osborne","Jack Black, Ian McShane, Angelina Jolie, Dustin Hoffman",2008,0,7.6,329788,10,11.0
Hunger,"Biography, Drama","Irish republican Bobby Sands leads the inmates of a Northern Irish prison in a hunger strike.","Steve McQueen","Stuart Graham, Laine Megaw, Brian Milligan, Liam McMahon",2008,0,7.6,54486,10,11.0
RocknRolla,"Action, Crime, Thriller","In London","Guy Ritchie","Gerard Butler, Tom Wilkinson, Idris Elba, Thandie Newton",2008,0,7.3,203096,10,11.0
Revolutionary Road,"Drama, Romance","A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.","Sam Mendes","Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald, Jonathan Roumie",2008,0,7.3,159736,10,11.0
Forgetting Sarah Marshall,"Comedy, Drama, Romance","Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend","Nicholas Stoller","Kristen Bell, Jason Segel, Paul Rudd, Mila Kunis",2008,0,7.2,226619,10,11.0
Vicky Cristina Barcelona,"Drama, Romance","Two girlfriends on a summer holiday in Spain become enamored with the same painter","Woody Allen","Rebecca Hall, Scarlett Johansson, Javier Bardem, Christopher Evan Welch",2008,0,7.1,208770,10,11.0
Rambo,"Action, Thriller, War","In Thailand","Sylvester Stallone","Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish",2008,0,7.1,187077,10,11.0
Body of Lies,"Action, Drama, Romance","A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.","Ridley Scott","Leonardo DiCaprio, Russell Crowe, Mark Strong, Golshifteh Farahani",2008,0,7.1,182305,10,11.0
Bronson,"Action, Biography, Crime","A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time","Nicolas Winding Refn","Tom Hardy, Kelly Adams, Luing Andrews, Katy Barker",2008,0,7.1,93972,10,11.0
Martyrs,"Horror","A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend","Pascal Laugier","Morjana Alaoui, Mylène Jampanoï, Catherine Bégin, Robert Toupin",2008,0,7.1,63785,10,11.0
Tropic Thunder,"Action, Comedy","Through a series of freak occurrences","Ben Stiller","Ben Stiller, Jack Black, Robert Downey Jr., Jeff Kahn",2008,0,7.0,321442,10,11.0
Cloverfield,"Action, Horror, Sci-Fi","A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.","Matt Reeves","Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller",2008,0,7.0,313803,10,11.0
Pineapple Express,"Action, Comedy, Crime","A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.","David Gordon Green","Seth Rogen, James Franco, Gary Cole, Danny McBride",2008,0,7.0,267872,10,11.0
Hellboy II: The Golden Army,"Action, Adventure, Fantasy","The mythical world starts a rebellion against humanity in order to rule the Earth","Guillermo del Toro","Ron Perlman, Selma Blair, Doug Jones, John Alexander",2008,0,7.0,216932,10,11.0
Step Brothers,"Comedy","Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.","Adam McKay","Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins",2008,0,6.9,223065,10,11.0
The Incredible Hulk,"Action, Adventure, Sci-Fi","Bruce Banner","Louis Leterrier","Edward Norton, Liv Tyler, Tim Roth, William Hurt",2008,0,6.8,342355,10,11.0
21,"Crime, Drama, Thriller","""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.","Robert Luketic","Jim Sturgess, Kate Bosworth, Kevin Spacey, Aaron Yoo",2008,0,6.8,198395,10,11.0
Wanted,"Action, Crime, Fantasy","A frustrated office worker learns that he is the son of a professional assassin","Timur Bekmambetov","Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp",2008,0,6.7,312495,10,11.0
The Other Boleyn Girl,"Biography, Drama, History","Two sisters contend for the affection of King Henry VIII.","Justin Chadwick","Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess",2008,0,6.7,88260,10,11.0
Quantum of Solace,"Action, Adventure, Thriller","James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a country's most valuable resource. All the while","Marc Forster","Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench",2008,0,6.6,347798,10,11.0
Eagle Eye,"Action, Mystery, Thriller","Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family","D.J. Caruso","Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis",2008,0,6.6,156158,10,11.0
Zack and Miri Make a Porno,"Comedy, Romance","Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll","Kevin Smith","Seth Rogen, Elizabeth Banks, Craig Robinson, Gerry Bednob",2008,0,6.6,154936,10,11.0
Australia,"Adventure, Drama, Romance","Set in northern Australia before World War II","Baz Luhrmann","Nicole Kidman, Hugh Jackman, Shea Adams, Eddie Baroo",2008,0,6.6,106115,10,11.0
