Taare Zameen Par,"Drama, Family, Music","An eight-year-old boy is thought to be a lazy trouble-maker","Aamir Khan","Darsheel Safary, Aamir Khan, Tanay Chheda, Sachet Engineer",2007,0,8.5,102697,10,11.0
No Country for Old Men,"Crime, Drama, Thriller","Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.","Ethan Coen","Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson",2007,0,8.1,660286,10,11.0
The Bourne Ultimatum,"Action, Mystery, Thriller","Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.","Paul Greengrass","Matt Damon, Edgar Ramírez, Joan Allen, Julia Stiles",2007,0,8.1,525700,10,11.0
Into the Wild,"Adventure, Biography, Drama","After graduating from Emory University","Sean Penn","Emile Hirsch, Vince Vaughn, Catherine Keener, Marcia Gay Harden",2007,0,8.1,459304,10,11.0
There Will Be Blood,"Drama, History","A story of family","Paul Thomas Anderson","Daniel Day-Lewis, Paul Dano, Ciarán Hinds, Martin Stringer",2007,0,8.1,400682,10,11.0
Ratatouille,"Animation, Comedy, Family","A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.","Brad Bird","Brad Garrett, Lou Romano, Patton Oswalt, Ian Holm",2007,0,8.0,504039,10,11.0
Hot Fuzz,"Action, Comedy, Mystery","Exceptional London cop Nicholas Angel is involuntarily transferred to a quaint English village and paired with a witless new partner. While on the beat","Edgar Wright","Simon Pegg, Nick Frost, Martin Freeman, Bill Nighy",2007,0,7.9,373244,10,11.0
American Gangster,"Biography, Crime, Drama","In 1970s America","Ridley Scott","Denzel Washington, Russell Crowe, Chiwetel Ejiofor, Josh Brolin",2007,0,7.8,337835,10,11.0
Atonement,"Drama, Mystery, Romance","Fledgling writer Briony Tallis","Joe Wright","Keira Knightley, James McAvoy, Brenda Blethyn, Saoirse Ronan",2007,0,7.8,202890,10,11.0
Zodiac,"Crime, Drama, History","In the late 1960s/early 1970s","David Fincher","Jake Gyllenhaal, Robert Downey Jr., Mark Ruffalo, Anthony Edwards",2007,0,7.7,329683,10,11.0
Stardust,"Adventure, Family, Fantasy","In a countryside town bordering on a magical land","Matthew Vaughn","Charlie Cox, Claire Danes, Sienna Miller, Ian McKellen",2007,0,7.7,220664,10,11.0
Gone Baby Gone,"Crime, Drama, Mystery","Two Boston area detectives investigate a little girl's kidnapping","Ben Affleck","Morgan Freeman, Ed Harris, Casey Affleck, Michelle Monaghan",2007,0,7.7,206707,10,11.0
Eastern Promises,"Crime, Drama, Mystery","A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.","David Cronenberg","Naomi Watts, Viggo Mortensen, Armin Mueller-Stahl, Josef Altin",2007,0,7.7,198006,10,11.0
Superbad,"Comedy","Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.","Greg Mottola","Michael Cera, Jonah Hill, Christopher Mintz-Plasse, Bill Hader",2007,0,7.6,442082,10,11.0
Grindhouse,"Action, Horror, Thriller","Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the 60s and 70s with two back-to-back cult films that include previews of coming attractions between them.","Robert Rodriguez","Kurt Russell, Rose McGowan, Danny Trejo, Zoë Bell",2007,0,7.6,160350,10,11.0
Juno,"Comedy, Drama","Faced with an unplanned pregnancy","Jason Reitman","Ellen Page, Michael Cera, Jennifer Garner, Jason Bateman",2007,0,7.5,432461,10,11.0
Harry Potter and the Order of the Phoenix,"Adventure, Family, Fantasy","With their warning about Lord Voldemort's return scoffed at","David Yates","Daniel Radcliffe, Emma Watson, Rupert Grint, Brendan Gleeson",2007,0,7.5,385325,10,11.0
The Assassination of Jesse James by the Coward Robert Ford,"Biography, Crime, Drama","Robert Ford","Andrew Dominik","Brad Pitt, Casey Affleck, Sam Shepard, Mary-Louise Parker",2007,0,7.5,143564,10,11.0
August Rush,"Drama, Music","A drama with fairy tale elements","Kirsten Sheridan","Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard",2007,0,7.5,91229,10,11.0
Freedom Writers,"Biography, Crime, Drama","A young teacher inspires her class of at-risk students to learn tolerance","Richard LaGravenese","Hilary Swank, Imelda Staunton, Patrick Dempsey, Scott Glenn",2007,0,7.5,55648,10,11.0
Sweeney Todd: The Demon Barber of Fleet Street,"Drama, Horror, Musical","The infamous story of Benjamin Barker","Tim Burton","Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall",2007,0,7.4,296289,10,11.0
Across the Universe,"Drama, Fantasy, Musical","The music of the Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.","Julie Taymor","Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",2007,0,7.4,95172,10,11.0
Sunshine,"Adventure, Sci-Fi, Thriller","A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.","Danny Boyle","Cillian Murphy, Rose Byrne, Chris Evans, Michelle Yeoh",2007,0,7.3,199860,10,11.0
Mr. Brooks,"Crime, Drama, Thriller","A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.","Bruce A. Evans","Kevin Costner, Demi Moore, William Hurt, Dane Cook",2007,0,7.3,128146,10,11.0
I Am Legend,"Drama, Horror, Sci-Fi","Years after a plague kills most of humanity and transforms the rest into monsters","Francis Lawrence","Will Smith, Alice Braga, Charlie Tahan, Salli Richardson-Whitfield",2007,0,7.2,565721,10,11.0
Live Free or Die Hard,"Action, Adventure, Thriller","John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.","Len Wiseman","Bruce Willis, Justin Long, Timothy Olyphant, Maggie Q",2007,0,7.2,347567,10,11.0
Shooter,"Action, Crime, Drama","A marksman living in exile is coaxed back into action after learning of a plot to kill the President. Ultimately double-crossed and framed for the attempt","Antoine Fuqua","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover",2007,0,7.2,267820,10,11.0
The Mist,"Horror","A freak storm unleashes a species of bloodthirsty creatures on a small town","Frank Darabont","Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher",2007,0,7.2,233346,10,11.0
Fracture,"Crime, Drama, Mystery","An attorney","Gregory Hoblit","Anthony Hopkins, Ryan Gosling, David Strathairn, Rosamund Pike",2007,0,7.2,148943,10,11.0
Bridge to Terabithia,"Adventure, Drama, Family","A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.","Gabor Csupo","Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick",2007,0,7.2,117297,10,11.0
Transformers,"Action, Adventure, Sci-Fi","An ancient struggle between two Cybertronian races","Michael Bay","Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson",2007,0,7.1,531112,10,11.0
Pirates of the Caribbean: At World's End,"Action, Adventure, Fantasy","Captain Barbossa","Gore Verbinski","Johnny Depp, Orlando Bloom, Keira Knightley, Geoffrey Rush",2007,0,7.1,498821,10,11.0
Death Proof,"Thriller","Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.","Quentin Tarantino","Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito",2007,0,7.1,220236,10,11.0
P.S. I Love You,"Drama, Romance","A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.","Richard LaGravenese","Hilary Swank, Gerard Butler, Harry Connick Jr., Lisa Kudrow",2007,0,7.1,177247,10,11.0
Planet Terror,"Action, Comedy, Horror","After an experimental bio-weapon is released","Robert Rodriguez","Rose McGowan, Freddy Rodríguez, Josh Brolin, Marley Shelton",2007,0,7.1,174553,10,11.0
Enchanted,"Animation, Comedy, Family","A young maiden in a land called Andalasia","Kevin Lima","Amy Adams, Susan Sarandon, James Marsden, Patrick Dempsey",2007,0,7.1,150353,10,11.0
5- 25- 77,"Comedy, Drama","Alienated","Patrick Read Johnson","John Francis Daley, Austin Pendleton, Colleen Camp, Neil Flynn",2007,0,7.1,241,10,11.0
Knocked Up,"Comedy, Romance","For fun-loving party animal Ben Stone","Judd Apatow","Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann",2007,0,7.0,309398,10,11.0
28 Weeks Later,"Drama, Horror, Sci-Fi","Six months after the rage virus was inflicted on the population of Great Britain","Juan Carlos Fresnadillo","Jeremy Renner, Rose Byrne, Robert Carlyle, Harold Perrineau",2007,0,7.0,221858,10,11.0
Ocean's Thirteen,"Crime, Thriller","Danny Ocean rounds up the boys for a third heist","Steven Soderbergh","George Clooney, Brad Pitt, Matt Damon, Michael Mantell",2007,0,6.9,269581,10,11.0
Disturbia,"Drama, Mystery, Thriller","A teen living under house arrest becomes convinced his neighbor is a serial killer.","D.J. Caruso","Shia LaBeouf, David Morse, Carrie-Anne Moss, Sarah Roemer",2007,0,6.9,193491,10,11.0
1408,"Fantasy, Horror","A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in","Mikael Håfström","John Cusack, Samuel L. Jackson, Mary McCormack, Paul Birchard",2007,0,6.8,221073,10,11.0
Hairspray,"Comedy, Drama, Family","Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.","Adam Shankman","John Travolta, Queen Latifah, Nikki Blonsky, Michelle Pfeiffer",2007,0,6.7,102954,10,11.0
The Girl Next Door,"Crime, Drama, Horror","Based on the Jack Ketchum novel of the same name","Gregory Wilson","William Atherton, Blythe Auffarth, Blanche Baker, Kevin Chamberlin",2007,0,6.7,19351,10,11.0
Funny Games,"Crime, Drama, Horror","Two psychopathic young men take a family hostage in their cabin.","Michael Haneke","Naomi Watts, Tim Roth, Michael Pitt, Brady Corbet",2007,0,6.5,73835,10,11.0
